"submission_id","bee_id","project_id","gender","age","question","answer"
"57703901","5435920","29377","['Male']","['<=35']","bee.pet.types","'Dog'"
"57703567","6857517","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Somewhat different'"
"57703593","6741068","29377","['Female']","['<=35']","bee.relationship_status","'Living with partner'"
"57703731","4384636","29377","['Male']","['>35']","bee.household_income.usa","'Medium income'"
"57703822","5314349","29377","['Male']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Toys"
"57703989","7043084","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703997","7095472","29377","['Female']","['<=35']","brand.awareness#petcare","'Familiar with Mars brands"
"57703327","5340050","29377","['Male']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Treats'"
"57703344","4659612","29377","['Male']","['>35']","bee.relationship_status","'In a committed relationship'"
"57703362","6995212","29377","['Male']","['>35']","bee.birth_year","'1985'"
"57703368","6842612","29377","['Female']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57703527","5561640","29377","['Male']","['<=35']","bee.employment.industry","'Government / Public services'"
"57703551","2033271","29377","['Female']","['>35']","bee.employment.industry","'Consultancy'"
"57703669","6812771","29377","['Male']","['<=35']","opinion.conversation_quality","'5 - Perfect / amazing'"
"57703720","5203753","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Non-User"
"57703878","6254063","29377","['Female']","['>35']","bee.ethnicity","'White'"
"57703417","5305221","29377","['Female']","['<=35']","bee.relationship_status","'Married / Civil partnered'"
"57703508","2112811","29377","['Female']","['<=35']","What reasons may explain these perceived differences or lack of differences?","'Brand Reputation'"
"57703527","5561640","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Pedigree'"
"57703563","7041535","29377","['Male']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703651","5935696","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Somewhat likely'"
"57703881","7039735","29377","['Female']","['>35']","bee.birth_year","'1985'"
"57703881","7039735","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with Goodboy"
"57703362","6995212","29377","['Male']","['>35']","bee.pet.types","'Dog'"
"57703368","6842612","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Crave'"
"57703374","7084289","29377","['Male']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are somewhat more appealing'"
"57703374","7084289","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Own label (e.g. Tesco, Sainsbury’s)'"
"57703407","7045340","29377","['Male']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703527","5561640","29377","['Male']","['<=35']","What brands of treats and toys do you usually buy for your pet?","Pedigree"
"57703565","2485182","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Very unlikely'"
"57703567","6857517","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Wagg"
"57703593","6741068","29377","['Female']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Treats'"
"57703665","5664649","29377","['Female']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Positive'"
"57703776","5754820","29377","['Male']","['<=35']","opinion.mars_vs_others#petcare","'Significantly similar'"
"57703876","5056972","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Winalot"
"57703989","7043084","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57703345","7083386","29377","['Female']","['>35']","bee.survey.awareness.source","'I discovered it in the app on my own'"
"57703350","4956890","29377","['Male']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Multiple times in a week'"
"57703362","6995212","29377","['Male']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703525","5029257","29377","['Male']","['<=35']","bee.pet.types","'Dog'"
"57703551","2033271","29377","['Female']","['>35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57703563","7041535","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","'Harrington’s"
"57703659","7109546","29377","['Female']","['<=35']","What are the reasons you would not choose Mars’ treats or areas in which they could be improved?","'Inconvenient Packaging'"
"57703665","5664649","29377","['Female']","['<=35']","bee.household_composition","'Children aged 18+"
"57703731","4384636","29377","['Male']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703769","7111621","29377","['Female']","['>35']","bee.employment_status","'Employed full time'"
"57703822","5314349","29377","['Male']","['<=35']","opinion.conversation_quality","'2'"
"57703822","5314349","29377","['Male']","['<=35']","bee.raw_age","29.0"
"57703345","7083386","29377","['Female']","['>35']","What brands of treats and toys do you usually buy for your pet?","Wagg'"
"57703507","3538785","29377","['Male']","['>35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Working Class Individuals'"
"57703665","5664649","29377","['Female']","['<=35']","opinion.bonding_moment.treats_vs_toys#petcare","'Treats are significantly more appealing'"
"57703702","6832573","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703702","6832573","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","Own label (e.g. Tesco, Sainsbury’s)'"
"57703731","4384636","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with Mars brands"
"57703743","6826323","29377","['Male']","['<=35']","What do you think of Mars' treat products? Some examples of Mars’ treat products are: Pedigree, Cesar, Crave, Greenies & Dentastix.","'Positive'"
"57703897","6907547","29377","['Male']","['>35']","bee.household_composition","'Partner / spouse'"
"57703350","4956890","29377","['Male']","['>35']","brand.awareness#petcare","Familiar with retailer label brands"
"57703358","5079390","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Lily’s Kitchen"
"57703368","6842612","29377","['Female']","['<=35']","bee.household_income.uk","'Low income'"
"57703417","5305221","29377","['Female']","['<=35']","bee.raw_age","31.0"
"57703525","5029257","29377","['Male']","['<=35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","'Dog Treats'"
"57703563","7041535","29377","['Male']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Families"
"57703601","7109202","29377","['Female']","['<=35']","bee.household_composition","'I live alone'"
"57703601","7109202","29377","['Female']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Once a week'"
"57703614","5316863","29377","['Female']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57703720","5203753","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57703866","7058230","29377","['Male']","['<=35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703877","2770203","29377","['Female']","['>35']","What products do you usually use for bonding moments with your dog? Please specify any treats and/or toys.","Dog Treats'"
"57703877","2770203","29377","['Female']","['>35']","opinion.conversation_quality","'1 - Terrible'"
"57703878","6254063","29377","['Female']","['>35']","purchase.brand.last_6_months#petcare.treat","'Goodboy"
"57703989","7043084","29377","['Female']","['>35']","bee.employment.industry","'Hospitality / Tourism / Leisure'"
"57703385","7083729","29377","['Male']","['<=35']","bee.ethnicity","'Asian / Asian British'"
"57703385","7083729","29377","['Male']","['<=35']","product.brand.switch.likelihood#petcare.dog","'Neutral'"
"57703508","2112811","29377","['Female']","['<=35']","What brands of treats and toys do you usually buy for your pet?","Pedigree'"
"57703580","7133771","29377","['Male']","['<=35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Safety"
"57703595","6828159","29377","['Male']","['<=35']","What brands of treats and toys do you usually buy for your pet?","'Pedigree'"
"57703632","3168672","29377","['Female']","['<=35']","bee.raw_age","32.0"
"57703731","4384636","29377","['Male']","['>35']","bee.mobile_op_sys","None"
"57703743","6826323","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with other brands"
"57703822","5314349","29377","['Male']","['<=35']","What sort of person do you think would most likely use Mars' treats for bonding moments?","Responsible Owners'"
"57703846","5976606","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Very unlikely'"
"57703878","6254063","29377","['Female']","['>35']","brand.awareness#petcare","'Familiar with other brands"
"57703878","6254063","29377","['Female']","['>35']","pet.bonding_moment.treats_toys.frequency#petcare.dog","'Multiple times in a week'"
"57703997","7095472","29377","['Female']","['<=35']","bee.relationship_status","'In a committed relationship'"
"57703362","6995212","29377","['Male']","['>35']","bee.location.country","'United Kingdom'"
"57703362","6995212","29377","['Male']","['>35']","product.brand.switch.likelihood#petcare.dog","'Extremely unlikely'"
"57703385","7083729","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with Goodboy'"
"57703385","7083729","29377","['Male']","['<=35']","opinion.mars_vs_others#petcare","'Neither different nor similar'"
"57703404","4215276","29377","['Male']","['>35']","pet.bonding_moment.frequency#petcare.dog","'Daily'"
"57703507","3538785","29377","['Male']","['>35']","What are the key features you look for in a dog product (treats/toys) used in a bonding moment?","'Flavour Variety'"
"57703525","5029257","29377","['Male']","['<=35']","brand.awareness#petcare","Familiar with other brands'"
"57703551","2033271","29377","['Female']","['>35']","brand.awareness#petcare","Familiar with other brands'"
"57703593","6741068","29377","['Female']","['<=35']","bee.mobile_op_sys","None"
"57703595","6828159","29377","['Male']","['<=35']","brand.rejection.last_6_months#petcare.dog","'Harrington’s"
"57703669","6812771","29377","['Male']","['<=35']","purchase.brand.last_6_months#petcare.treat","Cesar'"
"57703685","7134077","29377","['Female']","['<=35']","purchase.brand.last_6_months#petcare.treat","Bob Martin"
"57703720","5203753","29377","['Female']","['<=35']","bee.birth_year","'1995'"
"57703720","5203753","29377","['Female']","['<=35']","opinion.mars_vs_others#petcare","'Somewhat similar'"
